id,source,region,zone,station_id,longitude,latitude,year,crab_id,sex,cw,ch,crpc_len,log_cw,log_ch
MassDMF_2016_11_9_Andrea C_S111016-02_6425,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-02,M,151,49,89,5.017279836814924,3.8918202981106265
MassDMF_2016_8_31_Andrea C_S083116-12_7534,MassDMF,SNEI,SNE_IN,2016_8_31_Andrea C,-71.01255,41.26207,2016,S083116-12,M,151,51,90,5.017279836814924,3.9318256327243257
NEFSC_201702012200010305_175923_1789,NEFSC,NA,GB,201702012200010305,-68.230333,41.853333,2017,175923,M,151.04,45.72,91.65,5.01754470239719,3.8225358389266098
NEFSC_201904017200020132_187888_3008,NEFSC,NA,MAB,201904017200020132,-73.40641,38.415862,2019,187888,M,151.23,48.62,94.9,5.018801856762649,3.884034968887977
NEFSC_201904012800050394_188208_3381,NEFSC,NA,GOM_OFF,201904012800050394,-69.71857299999999,42.133829999999996,2019,188208,M,151.25,44.82,95.52,5.018934096910951,3.802654468372781
NEFSC_201802013800010249_118666_2365,NEFSC,NA,GOM_OFF,201802013800010249,-68.44073999999999,43.335542,2018,118666,M,151.29,44.93,93.57,5.019198524756743,3.8051057230820686
NEFSC_201602013700030352_924503_1104,NEFSC,NA,GOM_OFF,201602013700030352,-68.751578,43.000343,2016,924503,M,151.46,42.93,91.95,5.020321563685677,3.7595708822364693
UMES_UMES_201602079_UMES_160274_4142,UMES,MAB,MAB,UMES_201602079,-73.29749,38.98302,2016,UMES_160274,M,151.49,46.28,89.24,5.020519616170232,3.834709902325476
UMES_UMES_201602209_UMES_160214_4156,UMES,MAB,MAB,UMES_201602209,-74.45972,37.84488,2016,UMES_160214,M,151.55,37.5,90.87,5.020915603503812,3.624340932976365
NEFSC_201802013510020260_118711_2408,NEFSC,NA,GOM_OFF,201802013510020260,-67.293262,44.347691999999995,2018,118711,M,151.62,49.59,96.17,5.021377390628158,3.9037892005010426
NEFSC_201504016800030045_223531_156,NEFSC,NA,MAB,201504016800030045,-74.61632999999999,36.985397,2015,223531,M,151.67,53.23,94.02,5.021707108063305,3.974622147184666
NEFSC_201504012900010322_224350_359,NEFSC,NA,GOM_OFF,201504012900010322,-67.061345,42.26849,2015,224350,M,151.71,43.54,89.48,5.021970803760001,3.7736800558064014
NEFSC_201802011500020181_118776_2318,NEFSC,NA,GB,201802011500020181,-67.714575,40.500614999999996,2018,118776,M,151.89,45.71,93.15,5.023156574649928,3.822317092343653
MassDMF_2015_11_16_Direction_S111615-01_5666,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,S111615-01,M,152,48,90,5.0238805208462765,3.871201010907891
MassDMF_2015_11_16_Direction_S111615-06_5670,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,S111615-06,M,152,44,91,5.0238805208462765,3.784189633918261
MassDMF_2016_10_28_Andrea C_S102816-56_6007,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-56,M,152,46,91,5.0238805208462765,3.828641396489095
MassDMF_2016_11_3_Andrea C_S110316-28_6301,MassDMF,SNEO,SNE_OFF,2016_11_3_Andrea C,-70.89,40.63667,2016,S110316-28,M,152,48,90,5.0238805208462765,3.871201010907891
MassDMF_2016_5_25_Gladys Elaine_N052516-11_7036,MassDMF,GOMO,GOM_OFF,2016_5_25_Gladys Elaine,-67.5833,42.75,2016,N052516-11,M,152,45,87,5.0238805208462765,3.8066624897703196
NEFSC_202102013600120337_150138_3629,NEFSC,NA,GOM_OFF,202102013600120337,-68.171,43.455833,2021,150138,M,152,44.29,93.15,5.0238805208462765,3.790758917935107
NEFSC_201504011000040170_223848_213,NEFSC,NA,SNE_OFF,201504011000040170,-70.258145,40.377597,2015,223848,M,152.21,44.93,96.7,5.025261146291576,3.8051057230820686
NEFSC_201604012400040378_219411_1552,NEFSC,NA,GOM_OFF,201604012400040378,-68.71791499999999,41.940121999999995,2016,219411,M,152.26,36.48,91.47,5.025589585878066,3.5967641652061304
UMES_UMES_201602052_UMES_160437_4108,UMES,MAB,MAB,UMES_201602052,-73.61132,38.46837,2016,UMES_160437,M,152.3,47.29,92.16,5.025852259901116,3.8562988566557843
NEFSC_201804013900010330_179938_2772,NEFSC,NA,GOM_OFF,201804013900010330,-69.07000000000001,43.798500000000004,2018,179938,M,152.46,45.46,92.66,5.0269022665601275,3.8168328184243974
NEFSC_201504012300040242_223594_285,NEFSC,NA,GOM_OFF,201504012300040242,-69.75471999999999,41.724191999999995,2015,223594,M,152.57,43.34,90.01,5.027623507125111,3.769075996108213
NEFSC_201804010600080152_179666_2546,NEFSC,NA,SNE_OFF,201804010600080152,-71.792797,40.571692,2018,179666,M,152.66,48.83,92.96,5.028213226370324,3.888344878073569
NEFSC_201504012400070349_224126_429,NEFSC,NA,GOM_OFF,201504012400070349,-68.493488,41.855252,2015,224126,M,152.81,44.81,89.97,5.029195319617166,3.802431328798052
NEFSC_201902012400050244_166193_2789,NEFSC,NA,GOM_OFF,201902012400050244,-69.67734,41.80815,2019,166193,M,152.81,46.21,91.98,5.029195319617166,3.833196224882175
NEFSC_201504016400030050_223834_161,NEFSC,NA,MAB,201504016400030050,-74.764343,36.445533,2015,223834,M,152.9,43.97,97.7,5.029784112935016,3.7835075831927187
MassDMF_2015_11_16_Direction_S111615-23_5662,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,S111615-23,M,153,48,89,5.030437921392435,3.871201010907891
MassDMF_2016_10_17_Andrea C/DMF_S101716-08_5938,MassDMF,SNEI,SNE_IN,2016_10_17_Andrea C/DMF,-71.01255,41.26207,2016,S101716-08,M,153,46,91,5.030437921392435,3.828641396489095
MassDMF_2016_11_7_Andrea C_S110716-06_6337,MassDMF,SNEO,SNE_OFF,2016_11_7_Andrea C,-70.89,40.63667,2016,S110716-06,M,153,46,92,5.030437921392435,3.828641396489095
MassDMF_2016_11_9_Andrea C_S111016-13_6392,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-13,M,153,47,91,5.030437921392435,3.8501476017100584
UMES_UMES_201704075_UMES_170583_4849,UMES,MAB,MAB,UMES_201704075,-73.81712,38.50234,2017,UMES_170583,M,153.12,48.44,91.92,5.031221927704644,3.8803259186848913
NEFSC_202102012400080248_150019_3504,NEFSC,NA,GOM_OFF,202102012400080248,-69.57333299999999,41.8995,2021,150019,M,153.18,43.13,93.79,5.031613700481447,3.764218810659752
NEFSC_202102013800050332_149897_3611,NEFSC,NA,GOM_OFF,202102013800050332,-67.7835,44.083166999999996,2021,149897,M,153.2,44.39,92.63,5.0317442573064906,3.793014218845944
NEFSC_201704013800060143_84158_2213,NEFSC,NA,GOM_OFF,201704013800060143,-68.211223,43.594443,2017,84158,M,153.25,46.21,94.51,5.032070574816321,3.833196224882175
NEFSC_201902012800050393_166231_2949,NEFSC,NA,GOM_OFF,201902012800050393,-69.593667,42.377,2019,166231,M,153.28,42.52,93.15,5.03226631422255,3.749974553473747
NEFSC_201904013800080367_188221_3305,NEFSC,NA,GOM_OFF,201904013800080367,-67.93317499999999,43.9392,2019,188221,M,153.31,45.89,93.29,5.032462015322363,3.8262472284067424
NEFSC_202102012400020357_150123_3686,NEFSC,NA,GOM_OFF,202102012400020357,-68.643833,42.227667,2021,150123,M,153.35,42.14,95.98,5.032722890560261,3.740997408376043
NEFSC_201602013700030352_924500_1102,NEFSC,NA,GOM_OFF,201602013700030352,-68.751578,43.000343,2016,924500,M,153.49,41.72,96.98,5.033635418325317,3.7309806301325716
NEFSC_202102012700020243_149978_3488,NEFSC,NA,GOM_OFF,202102012700020243,-69.966667,43.055333,2021,149978,M,153.5,44.43,94.99,5.033700567027251,3.7939149169478172
NEFSC_201504012100040296_224399_344,NEFSC,NA,GB,201504012100040296,-67.714602,42.047464999999995,2015,224399,M,153.54,46.27,88.82,5.033961119399752,3.8344938029189084
NEFSC_201802013600100253_118652_2376,NEFSC,NA,GOM_OFF,201802013600100253,-67.97870999999999,43.287712,2018,118652,M,153.61,48.31,93.78,5.0344169227610545,3.8776385785663154
UMES_UMES_201602051_UMES_160264_4099,UMES,MAB,MAB,UMES_201602051,-73.63763,38.43109,2016,UMES_160264,M,153.61,41.61,90.66,5.0344169227610545,3.72834052299485
NEFSC_201802013700010248_118638_2362,NEFSC,NA,GOM_OFF,201802013700010248,-68.692813,43.293057999999995,2018,118638,M,153.68,44.97,95.35,5.034872518460301,3.805995600782616
NEFSC_201902012600060398_166234_2968,NEFSC,NA,GOM_OFF,201902012600060398,-70.0935,42.283,2019,166234,M,153.73,47.95,94.15,5.035197816924508,3.8701588013294472
NEFSC_201504012400050347_224408_414,NEFSC,NA,GOM_OFF,201504012400050347,-68.568775,42.219393,2015,224408,M,153.83,42.61,89.52,5.03584809656766,3.7520889675118205
NEFSC_201604013600100359_219097_1503,NEFSC,NA,GOM_OFF,201604013600100359,-67.844867,43.266723,2016,219097,M,153.94,48.2,94.07,5.036562916106171,3.8753590210565547
MassDMF_2015_11_16_Direction_S111615-08_5660,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,S111615-08,M,154,47,94,5.0369526024136295,3.8501476017100584
MassDMF_2016_11_9_Andrea C_S110916-10_6368,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-10,M,154,50,93,5.0369526024136295,3.912023005428146
MassDMF_2016_11_9_Andrea C_S110916-31_6430,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-31,M,154,51,90,5.0369526024136295,3.9318256327243257
MassDMF_2016_6_15_Miss Carla_N061516-10_7082,MassDMF,GOMI,GOM_IN,2016_6_15_Miss Carla,-70.6126,42.6289,2016,N061516-10,M,154,48,93,5.0369526024136295,3.871201010907891
NEFSC_201602010600010140_925109_709,NEFSC,NA,SNE_OFF,201602010600010140,-71.590318,40.321728,2016,925109,M,154,46.82,92,5.0369526024136295,3.846310462062765
NEFSC_201604012700010370_218938_1515,NEFSC,NA,GOM_OFF,201604012700010370,-69.76377699999999,42.158127,2016,218938,M,154,42.24,88.71,5.0369526024136295,3.743367639398006
NEFSC_201602012800040363_924798_1164,NEFSC,NA,GOM_OFF,201602012800040363,-69.940677,42.837022999999995,2016,924798,M,154.02,43.85,93.05,5.037082464111104,3.780774718818192
NEFSC_201504010600070181_223602_257,NEFSC,NA,SNE_OFF,201504010600070181,-71.743278,40.482518,2015,223602,M,154.1,49.65,91.91,5.03760174232607,3.9049983904911816
NEFSC_201804012800050275_179733_2696,NEFSC,NA,GOM_OFF,201804012800050275,-68.61918299999999,42.513228,2018,179733,M,154.26,46.12,94.23,5.038639490505853,3.8312466954008584
NEFSC_201504017600010146_223656_190,NEFSC,NA,MAB,201504017600010146,-72.835488,38.94526,2015,223656,M,154.33,48.09,91.38,5.03909316691274,3.873074255289571
NEFSC_201704011700010041_84220_2142,NEFSC,NA,GB,201704011700010041,-65.875857,41.856665,2017,84220,M,154.36,49.92,96.25,5.039287536669418,3.9104217240611723
NEFSC_201904012800060331_188185_3244,NEFSC,NA,GOM_OFF,201904012800060331,-69.78733799999999,42.540047,2019,188185,M,154.45,43.99,92.84,5.039870419364591,3.7839623353606284
NEFSC_201902013800050364_166329_2888,NEFSC,NA,GOM_OFF,201902013800050364,-68.1945,43.683333,2019,166329,M,154.56,44.69,93.19,5.040582370464208,3.79974976294536
NEFSC_201504016800010039_223738_117,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223738,M,154.59,39.17,91.43,5.0407764510082425,3.66791114767774
NEFSC_202102013700040346_150113_3665,NEFSC,NA,GOM_OFF,202102013700040346,-68.743833,42.916332999999995,2021,150113,M,154.59,47.24,95.81,5.0407764510082425,3.8552409913291616
NEFSC_201904012800050394_188209_3376,NEFSC,NA,GOM_OFF,201904012800050394,-69.71857299999999,42.133829999999996,2019,188209,M,154.7,45.76,95.98,5.04148775757902,3.8234103470715426
NEFSC_201804012400050253_179838_2656,NEFSC,NA,GOM_OFF,201804012400050253,-69.08451,41.928211999999995,2018,179838,M,154.74,43.46,94.68,5.041746289121308,3.7718409748282835
UMES_UMES_201602079_UMES_160275_4141,UMES,MAB,MAB,UMES_201602079,-73.29749,38.98302,2016,UMES_160275,M,154.81,46.53,91.29,5.042198558552374,3.8400972658565573
NEFSC_202104011800010238_180658_3882,NEFSC,NA,GB,202104011800010238,-66.411667,41.039500000000004,2021,180658,M,154.91,48.46,94.87,5.0428443031182715,3.8807387153883797
NEFSC_202102013800070340_150158_3647,NEFSC,NA,GOM_OFF,202102013800070340,-68.652333,43.416833,2021,150158,M,154.93,45.04,91.32,5.042973402008201,3.807550983831435
NEFSC_202104013600030358_180691_4024,NEFSC,NA,GOM_OFF,202104013600030358,-67.505833,44.207833,2021,180691,M,154.94,45.55,98.41,5.043037945203756,3.8188106237059674
NEFSC_201904010800040201_188063_3041,NEFSC,NA,SNE_OFF,201904010800040201,-71.497727,39.909945,2019,188063,M,154.96,50.92,97.66,5.043167019098741,3.930255773689206
NEFSC_201904012900040339_188141_3265,NEFSC,NA,GOM_OFF,201904012900040339,-68.191463,42.638078,2019,188141,M,154.96,46.83,99.28,5.043167019098741,3.8465240231954505
MassDMF_2015_11_16_Direction_s111615-02_5652,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,s111615-02,M,155,49,91,5.043425116919247,3.8918202981106265
MassDMF_2016_11_9_Andrea C_S110916-52_6389,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-52,M,155,49,91,5.043425116919247,3.8918202981106265
MassDMF_2016_11_9_Andrea C_S111016-12_6354,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-12,M,155,45,89,5.043425116919247,3.8066624897703196
NEFSC_201904013510010365_188250_3300,NEFSC,NA,GOM_OFF,201904013510010365,-67.27211199999999,44.338735,2019,188250,M,155,45.02,94.93,5.043425116919247,3.8071068354785864
NEFSC_202102014000010240_150084_3467,NEFSC,NA,GOM_OFF,202102014000010240,-69.92133299999999,43.511666999999996,2021,150084,M,155,46.55,96.16,5.043425116919247,3.840527003723076
NEFSC_201602012200010255_924567_876,NEFSC,NA,GB,201602012200010255,-68.125827,41.94666,2016,924567,M,155.01,41.9,94.03,5.043489630967203,3.735285826928092
NEFSC_201804012200020305_179537_2742,NEFSC,NA,GB,201804012200020305,-67.47551,42.129194999999996,2018,179537,M,155.16,46.33,95.22,5.044456842571766,3.835789699428557
NEFSC_201902012200010310_166128_2862,NEFSC,NA,GB,201902012200010310,-68.124233,41.94771,2019,166128,M,155.16,47.07,94.5,5.044456842571766,3.851635855413051
NEFSC_201902012400040245_166185_2799,NEFSC,NA,GOM_OFF,201902012400040245,-69.446755,41.791882,2019,166185,M,155.16,43.98,95.61,5.044456842571766,3.783734985126615
NEFSC_201902012800050393_166230_2950,NEFSC,NA,GOM_OFF,201902012800050393,-69.593667,42.377,2019,166230,M,155.16,42.69,95.32,5.044456842571766,3.7539647007698704
NEFSC_201804012700030286_179556_2717,NEFSC,NA,GOM_OFF,201804012700030286,-69.97748299999999,42.887586999999996,2018,179556,M,155.17,45.12,96.15,5.044521290095393,3.8093256071898036
NEFSC_201804012800040283_179585_2709,NEFSC,NA,GOM_OFF,201804012800040283,-69.54996799999999,42.764812,2018,179585,M,155.17,45.09,93.06,5.044521290095393,3.8086604924329928
NEFSC_201902012400050244_166194_2788,NEFSC,NA,GOM_OFF,201902012400050244,-69.67734,41.80815,2019,166194,M,155.17,48.08,96.72,5.044521290095393,3.872866290226952
NEFSC_201902013800050364_166326_2887,NEFSC,NA,GOM_OFF,201902013800050364,-68.1945,43.683333,2019,166326,M,155.17,46.17,96.4,5.044521290095393,3.8323302365188976
NEFSC_201902013800050364_166328_2891,NEFSC,NA,GOM_OFF,201902013800050364,-68.1945,43.683333,2019,166328,M,155.17,46.59,99.73,5.044521290095393,3.8413859258287055
NEFSC_201804010800010147_179700_2539,NEFSC,NA,SNE_OFF,201804010800010147,-71.165898,40.030384999999995,2018,179700,M,155.18,47.6,96.22,5.044585733465803,3.8628327612373745
NEFSC_201804016800010032_179927_2465,NEFSC,NA,MAB,201804016800010032,-74.700947,37.105387,2018,179927,M,155.18,48.12,97.15,5.044585733465803,3.873697891106478
NEFSC_201704012800030164_84361_2229,NEFSC,NA,GOM_OFF,201704012800030164,-68.733858,42.541578,2017,84361,M,155.2,45.43,96.22,5.0447146077491185,3.816172679771312
NEFSC_201704013510020156_84369_2224,NEFSC,NA,GOM_OFF,201704013510020156,-67.19153299999999,44.199459999999995,2017,84369,M,155.2,52.89,98.62,5.0447146077491185,3.9682142850778885
NEFSC_201902013800050364_166327_2885,NEFSC,NA,GOM_OFF,201902013800050364,-68.1945,43.683333,2019,166327,M,155.21,44.23,95.12,5.044779038663093,3.789403291880235
UMES_UMES_201602057_UMES_160221_4127,UMES,MAB,MAB,UMES_201602057,-73.63988,38.581,2016,UMES_160221,M,155.69,47.87,92.58,5.047866850701583,3.8684890034044175
NEFSC_201602035600030213_924673_737,NEFSC,NA,GOM_IN,201602035600030213,-69.93050000000001,41.899,2016,924673,M,155.8,48.63,90.23,5.048573133436648,3.8842406244156944
MassDMF_2015_11_16_Direction_S111615-11_5661,MassDMF,GB,GB,2015_11_16_Direction,-67.4167,40.5,2015,S111615-11,M,156,47,92,5.049856007249537,3.8501476017100584
MassDMF_2016_10_28_Andrea C_S102816-01_6031,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-01,M,156,53,95,5.049856007249537,3.970291913552122
MassDMF_2016_11_7_Andrea C_S110716-02_6346,MassDMF,SNEO,SNE_OFF,2016_11_7_Andrea C,-70.89,40.63667,2016,S110716-02,M,156,52,94,5.049856007249537,3.9512437185814275
NEFSC_201602013600120259_924757_906,NEFSC,NA,GOM_OFF,201602013600120259,-68.102672,42.915946999999996,2016,924757,M,156,45.56,93.13,5.049856007249537,3.8190301385789813
NEFSC_201604012900080248_219017_1319,NEFSC,NA,GOM_OFF,201604012900080248,-68.12607299999999,42.046462999999996,2016,219017,M,156,44.54,95.28,5.049856007249537,3.7963876618292214
NEFSC_201504012200010292_224388_332,NEFSC,NA,GB,201504012200010292,-68.202905,41.846668,2015,224388,M,156.06,46.57,91.42,5.050240548688615,3.840956556994286
NEFSC_201504012800020357_224055_497,NEFSC,NA,GOM_OFF,201504012800020357,-69.293578,42.262667,2015,224055,M,156.13,46.14,92.07,5.050688993553429,3.8316802527456075
NEFSC_201804010400030141_179853_2533,NEFSC,NA,MAB,201804010400030141,-72.297822,39.325804999999995,2018,179853,M,156.18,52.13,95.49,5.051009188234529,3.9537405987800147
UMES_UMES_201704112_UMES_170555_4871,UMES,MAB,MAB,UMES_201704112,-73.17226,38.99583,2017,UMES_170555,M,156.39,47.23,92.41,5.052352887448124,3.8550292839080256
NEFSC_201504010400020150_223825_191,NEFSC,NA,MAB,201504010400020150,-72.00631,39.618358,2015,223825,M,156.66,49.17,96.87,5.054077851939092,3.895283681423848
MassDMF_2015_11_17_Direction_S111715-01_5687,MassDMF,GB,GB,2015_11_17_Direction,-67.4167,40.5,2015,S111715-01,M,157,49,94,5.056245805348308,3.8918202981106265
MassDMF_2016_10_28_Andrea C_S102816-59_6034,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-59,M,157,52,92,5.056245805348308,3.9512437185814275
MassDMF_2016_11_9_Andrea C_S110916-22_6397,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-22,M,157,49,92,5.056245805348308,3.8918202981106265
MassDMF_2016_4_12_Gladys Elaine_S041216-37_6679,MassDMF,GOMO,GOM_OFF,2016_4_12_Gladys Elaine,-67.5833,42.75,2016,S041216-37,M,157,50,92,5.056245805348308,3.912023005428146
NEFSC_201802013800010249_118671_2364,NEFSC,NA,GOM_OFF,201802013800010249,-68.44073999999999,43.335542,2018,118671,M,157.2,45.48,96.17,5.057518879995106,3.8172726688823353
NEFSC_201802012200010236_118749_2342,NEFSC,NA,GB,201802012200010236,-67.880808,42.09016,2018,118749,M,157.3,49.33,97.23,5.058154810064233,3.8985324152456466
NEFSC_201802013900020262_118829_2431,NEFSC,NA,GOM_OFF,201802013900020262,-68.46468,43.84917,2018,118829,M,157.3,49.36,97.31,5.058154810064233,3.8991403795971324
NEFSC_201504012100040296_224400_341,NEFSC,NA,GB,201504012100040296,-67.714602,42.047464999999995,2015,224400,M,157.47,46.73,92.2,5.059234963932318,3.844386356712335
UMES_UMES_201704054_UMES_170554_4841,UMES,MAB,MAB,UMES_201704054,-73.97208,38.19721,2017,UMES_170554,M,157.67,48.12,91.53,5.06050424124939,3.873697891106478
MassDMF_2015_11_13_Direction_S111315-26_5646,MassDMF,GB,GB,2015_11_13_Direction,-67.4167,40.5,2015,S111315-26,M,158,49,93,5.062595033026967,3.8918202981106265
MassDMF_2016_10_28_Andrea C_S102816-11_6033,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-11,M,158,50,92,5.062595033026967,3.912023005428146
MassDMF_2016_11_9_Andrea C_S110916-12_6400,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-12,M,158,51,94,5.062595033026967,3.9318256327243257
NEFSC_201604012900080248_219030_1303,NEFSC,NA,GOM_OFF,201604012900080248,-68.12607299999999,42.046462999999996,2016,219030,M,158,43,92.62,5.062595033026967,3.7612001156935624
NEFSC_201704013800080136_84210_2203,NEFSC,NA,GOM_OFF,201704013800080136,-67.75850799999999,44.039803,2017,84210,M,158,46.35,95.3,5.062595033026967,3.836221292011864
NEFSC_202104036100030399_180570_4062,NEFSC,NA,GOM_IN,202104036100030399,-70.267833,42.016833,2021,180570,M,158,48.75,97.85,5.062595033026967,3.886705197443856
NEFSC_201602035600030213_924669_733,NEFSC,NA,GOM_IN,201602035600030213,-69.93050000000001,41.899,2016,924669,M,158.3,45,99.4,5.064491966886966,3.8066624897703196
NEFSC_201804012500020218_179624_2617,NEFSC,NA,GOM_OFF,201804012500020218,-69.62101299999999,41.567265,2018,179624,M,158.4,49.9,103.76,5.0651234793803255,3.910021002757473
NEFSC_201504012100040296_224397_346,NEFSC,NA,GB,201504012100040296,-67.714602,42.047464999999995,2015,224397,M,158.45,48.06,93.37,5.06543908613693,3.872450230308323
NEFSC_201802013600030254_118703_2378,NEFSC,NA,GOM_OFF,201802013600030254,-68.023693,43.473617,2018,118703,M,158.8,51.08,101.21,5.067645548813036,3.9333930311643384
NEFSC_201504012200030302_224374_349,NEFSC,NA,GB,201504012200030302,-67.044308,42.198457999999995,2015,224374,M,158.84,50.3,93.96,5.067897406263051,3.9180050771056933
MassDMF_2015_11_17_Direction_S111715-04_5684,MassDMF,GB,GB,2015_11_17_Direction,-67.4167,40.5,2015,S111715-04,M,159,49,94,5.0689042022202315,3.8918202981106265
MassDMF_2016_1_7_Gladys Elaine_S010716-50_5913,MassDMF,GOMO,GOM_OFF,2016_1_7_Gladys Elaine,-67.5833,42.75,2016,S010716-50,M,159,53,95,5.0689042022202315,3.970291913552122
MassDMF_2016_10_28_Andrea C_S102816-09_6019,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-09,M,159,49,93,5.0689042022202315,3.8918202981106265
